tier,mpls_owner,licensed_un,POPTOTAL,LIVEDALONE,WHITENH,BLACKNH,AMINDNH,ASIANNH,HISPPOP,HOMEOWNPCT,OWNEROCC,RENTEROCC,VACANT,MEDIANAGE,emv_total,year_built,homestead,eviction
1,1,1,4727,922,1195,2025,113,125,1083,0.149,275,1569,243,30.6,187500,1910,1,0
1,1,1,4727,922,1195,2025,113,125,1083,0.149,275,1569,243,30.6,4.70E+04,1930,1,0
1,1,18,4727,922,1195,2025,113,125,1083,0.149,275,1569,243,30.6,1559500,1929,0,0
1,0,5,4727,922,1195,2025,113,125,1083,0.149,275,1569,243,30.6,3.81E+05,1927,0,0
1,0,2,4727,922,1195,2025,113,125,1083,0.149,275,1569,243,30.6,133500,1900,0,0
1,1,1,4727,922,1195,2025,113,125,1083,0.149,275,1569,243,30.6,1.70E+05,1904,0,0
1,1,18,4727,922,1195,2025,113,125,1083,0.149,275,1569,243,30.6,1302500,1987,0,0
1,1,2,4727,922,1195,2025,113,125,1083,0.149,275,1569,243,30.6,1.80E+05,1901,1,1
1,1,1,4727,922,1195,2025,113,125,1083,0.149,275,1569,243,30.6,164500,1900,1,0
1,1,2,4727,922,1195,2025,113,125,1083,0.149,275,1569,243,30.6,2.21E+05,1994,0,0
1,1,4,4727,922,1195,2025,113,125,1083,0.149,275,1569,243,30.6,356500,1892,0,0
1,0,2,4727,922,1195,2025,113,125,1083,0.149,275,1569,243,30.6,2.25E+05,1905,0,0
1,1,2,4727,922,1195,2025,113,125,1083,0.149,275,1569,243,30.6,151500,1900,0,0
1,1,1,4727,922,1195,2025,113,125,1083,0.149,275,1569,243,30.6,1.10E+05,1900,1,0
1,0,4,4727,922,1195,2025,113,125,1083,0.149,275,1569,243,30.6,269500,1920,0,0
1,0,1,4727,922,1195,2025,113,125,1083,0.149,275,1569,243,30.6,1.50E+05,1900,0,0
1,1,2,4727,922,1195,2025,113,125,1083,0.149,275,1569,243,30.6,213500,1900,1,0
1,1,1,4727,922,1195,2025,113,125,1083,0.149,275,1569,243,30.6,192500,1909,0,0
1,0,2,4727,922,1195,2025,113,125,1083,0.149,275,1569,243,30.6,154500,1905,0,0
1,1,2,4727,922,1195,2025,113,125,1083,0.149,275,1569,243,30.6,221500,1994,0,0
1,1,10,4727,922,1195,2025,113,125,1083,0.149,275,1569,243,30.6,302500,1888,0,1
1,1,2,4727,922,1195,2025,113,125,1083,0.149,275,1569,243,30.6,2.21E+05,1994,0,0
1,1,5,4727,922,1195,2025,113,125,1083,0.149,275,1569,243,30.6,318500,1903,0,0
1,0,3,4727,922,1195,2025,113,125,1083,0.149,275,1569,243,30.6,164500,1900,0,0
1,1,1,4727,922,1195,2025,113,125,1083,0.149,275,1569,243,30.6,192500,1900,1,0
1,1,2,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,1.68E+05,1900,0,0
1,0,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,1.30E+05,1900,0,0
1,0,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,167500,1995,0,0
2,1,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,167500,1991,1,0
1,0,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,7.00E+04,1982,1,1
1,0,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,81500,2006,1,0
1,1,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,146500,1900,0,1
1,1,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,185500,1907,1,0
1,1,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,1.54E+05,1900,1,0
1,1,2,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,1.74E+05,1900,0,0
1,1,2,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,1.41E+05,1911,0,0
1,1,2,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,1.93E+05,1900,0,0
2,1,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,1.49E+05,1916,1,0
1,1,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,1.38E+05,1905,1,0
2,1,2,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,9.00E+04,1906,0,0
2,0,3,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,2.15E+05,1916,0,0
1,0,2,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,2400,0,0,0
2,0,3,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,197500,1913,0,0
1,0,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,1.48E+05,1906,0,0
1,1,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,129500,1958,1,0
1,0,2,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,152500,1900,0,0
1,0,3,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,2.31E+05,1910,0,0
1,1,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,130500,1900,0,0
2,0,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,1.47E+05,1900,0,0
1,0,2,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,151500,1900,0,0
1,1,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,1.14E+05,1918,0,0
1,1,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,1.05E+05,1900,1,0
1,1,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,2.10E+05,1910,1,0
1,1,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,1.44E+05,1900,1,0
1,1,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,181500,1904,1,0
1,1,2,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,9.60E+04,1900,0,0
1,1,2,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,141500,1900,0,0
1,0,3,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,154500,1900,0,0
1,1,3,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,278500,1907,1,0
1,0,4,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,2.85E+05,1900,0,0
1,1,2,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,130500,1910,0,0
1,1,2,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,89500,1900,0,0
2,0,4,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,300600,1929,0,0
2,0,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,81500,2006,1,0
1,1,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,81500,2006,1,0
1,1,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,1.59E+05,1900,1,0
1,1,2,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,96500,1900,0,0
1,0,2,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,1.72E+05,1902,0,0
1,0,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,1.24E+05,1900,0,0
1,0,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,1.53E+05,1900,0,0
1,0,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,1.15E+05,1982,0,0
1,1,2,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,0,1900,0,1
1,1,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,207500,1908,1,0
2,0,2,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,141500,1900,0,0
1,0,2,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,1.99E+05,1908,0,0
1,1,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,166500,1900,1,0
1,1,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,2.29E+05,1907,1,0
1,1,2,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,150500,1900,0,0
1,1,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,1.28E+05,1907,0,0
1,1,6,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,2.95E+05,1971,0,0
1,1,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,1.20E+05,1900,0,0
1,1,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,1.48E+05,1900,1,0
1,0,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,160500,1905,0,0
1,0,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,7.30E+04,1982,0,1
2,1,112,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,1.55E+07,2005,0,0
2,1,2,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,1.75E+05,1905,0,0
2,1,4,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,216500,1918,0,0
2,0,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,81500,2006,1,0
1,1,2,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,1.09E+05,1900,0,0
1,1,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,2.08E+05,1909,1,0
1,1,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,198500,1909,1,0
2,0,1,4782,426,1085,1183,264,123,1949,0.339,489,952,180,27.5,1.08E+05,1911,0,1
1,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,9.50E+04,1924,0,0
1,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,1.21E+05,1925,0,0
2,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,7.70E+04,1923,0,0
1,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,80500,1923,0,0
1,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,109500,2002,0,0
1,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,9.80E+04,1926,0,0
1,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,7.30E+04,1900,0,1
3,0,2,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,69500,1898,0,0
1,1,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,7.10E+04,1923,0,0
2,1,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,8.30E+04,1977,0,0
1,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,88500,1922,0,0
1,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,9.20E+04,1953,0,0
1,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,1.04E+05,1909,0,0
1,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,87500,1912,0,0
3,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,8.60E+04,1900,0,0
1,1,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,89500,1908,0,0
1,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,6.60E+04,1925,0,0
1,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,4.80E+04,1917,0,0
1,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,82500,1909,0,1
1,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,109500,1914,0,0
2,1,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,58500,1927,0,1
1,1,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,7.40E+04,1893,0,0
1,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,69500,1925,0,0
1,1,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,6.60E+04,1917,0,0
1,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,91500,1923,0,0
1,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,109500,2001,0,0
1,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,7.80E+04,1900,0,0
1,1,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,80500,1906,0,1
2,0,2,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,84500,1903,0,0
1,1,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,57500,1928,0,0
3,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,97500,1925,0,0
1,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,87500,1912,0,0
2,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,87500,1909,0,1
1,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,8.90E+04,1921,0,0
1,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,93500,1922,0,0
1,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,7.70E+04,1928,0,0
1,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,1.03E+05,1921,0,0
1,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,1.02E+05,1931,1,0
1,1,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,108500,2004,0,0
3,0,2,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,8.70E+04,1900,0,1
1,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,92500,1951,0,1
1,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,80500,1900,0,0
3,1,2,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,8.20E+04,1910,0,0
1,1,2,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,1.18E+05,1970,0,0
1,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,8.80E+04,1959,0,0
1,1,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,67500,1913,0,0
1,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,6.90E+04,1900,0,0
1,1,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,125500,1910,0,0
1,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,69500,1912,0,0
1,0,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,87500,1917,0,0
1,1,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,1.02E+05,1994,1,0
1,1,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,7.60E+04,1921,0,0
1,1,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,91500,1921,0,0
1,1,1,3496,221,715,1672,26,641,278,0.517,503,469,197,25.5,70500,1910,0,0
1,0,1,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,179500,2007,1,0
1,1,1,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,340500,1900,0,0
1,1,4,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,4.53E+05,1916,0,0
1,1,4,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,4.46E+05,1910,0,0
1,1,1,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,0,1913,0,0
1,0,1,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,218500,1907,0,0
1,1,1,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,193500,1948,0,0
1,1,1,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,3.00E+05,1909,0,0
1,0,2,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,3.09E+05,1901,0,0
1,0,1,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,198500,1900,1,0
1,1,2,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,3.15E+05,1900,0,0
1,1,1,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,247500,1900,0,0
1,0,17,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,8.08E+05,1963,0,0
1,0,1,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,227500,1906,0,0
1,0,11,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,7.31E+05,1961,0,1
1,0,12,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,777500,1962,0,0
1,1,1,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,2.70E+05,1911,0,1
1,0,1,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,2.81E+05,1908,0,0
1,0,2,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,2.71E+05,1927,1,0
1,1,1,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,315500,1906,1,0
1,1,1,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,1.57E+05,1948,0,0
1,0,6,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,478500,1932,0,0
1,1,1,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,407500,1928,1,0
1,1,2,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,4.25E+05,1928,1,0
1,0,1,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,1.88E+05,1948,1,0
1,1,1,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,2.78E+05,1900,1,0
1,1,2,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,276500,1900,0,0
1,1,1,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,1.89E+05,1900,1,0
1,1,3,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,0,1900,0,0
1,1,1,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,6.50E+04,1973,0,0
1,0,1,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,6.50E+04,1973,0,0
1,0,1,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,1.52E+05,2007,0,0
1,1,2,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,438500,1912,1,0
1,0,1,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,2.98E+05,2002,1,0
1,1,1,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,2.20E+05,1900,0,0
1,1,1,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,322500,1922,0,0
1,0,2,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,2.10E+05,1905,0,0
1,1,12,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,9.19E+05,1950,0,0
1,1,12,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,9.19E+05,1950,0,0
1,1,8,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,8.75E+05,1950,0,0
1,1,12,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,9.58E+05,1950,0,0
1,1,12,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,9.20E+05,1950,0,0
1,1,8,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,7.94E+05,1950,0,0
1,1,12,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,9.18E+05,1950,0,0
1,1,12,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,9.20E+05,1950,0,0
1,1,12,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,980500,1950,0,0
1,1,1,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,1.26E+05,1900,0,0
1,1,1,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,3.06E+05,1924,1,0
1,1,1,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,445500,1927,1,0
1,0,2,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,3.26E+05,1907,0,0
1,0,2,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,206500,1908,0,0
1,0,1,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,181500,2007,0,0
1,0,1,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,1.75E+05,2007,1,0
1,0,18,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,2160100,2012,0,0
1,1,4,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,589500,1908,0,0
1,1,1,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,2.30E+05,1948,1,0
1,1,2,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,267500,1926,1,0
1,0,4,2898,398,2321,114,9,284,81,0.491,577,599,120,26.1,4.68E+05,1925,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,288500,1998,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,293500,1998,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,2.07E+05,1998,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,3.23E+05,1920,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,237500,1920,1,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,1.67E+05,1922,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,314500,1903,0,0
1,1,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,280500,1903,0,0
1,1,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,363500,1903,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,5.64E+05,2005,0,0
1,1,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,439500,2002,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,2.45E+05,1917,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,210500,1915,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,2.07E+05,2007,0,0
1,1,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,1.44E+05,1896,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,2.18E+05,1998,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,3.01E+05,1999,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,213500,1920,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,2.71E+05,1920,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,4.19E+05,2001,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,152500,1900,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,197500,2004,0,0
1,1,2,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,2.72E+05,2005,0,0
1,1,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,208500,2007,0,0
1,1,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,2.38E+05,2007,0,0
2,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,207500,2007,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,1.95E+05,1900,1,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,2.02E+05,2005,1,0
1,1,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,1.97E+05,1998,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,232500,1999,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,2.29E+05,1920,1,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,2.82E+05,1920,0,0
1,1,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,NA,NA,0A,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,445500,2001,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,2.22E+05,1900,0,0
1,1,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,254500,1900,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,2.35E+05,1915,1,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,2.24E+05,2007,1,0
1,0,286,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,1784600,0,0,0
1,1,116,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,23771300,1924,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,2.73E+05,1998,1,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,2.39E+05,1998,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,246500,1999,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,288500,1999,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,279500,1920,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,256500,1920,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,NA,NA,0A,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,2.06E+05,2001,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,2.84E+05,2002,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,267500,2003,0,0
1,1,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,229500,2005,0,0
1,1,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,3.39E+05,2005,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,4.07E+05,1916,0,0
1,0,140,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,3.60E+07,2013,0,1
2,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,195500,1900,0,0
1,1,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,201500,1900,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,1.88E+05,1900,0,0
1,1,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,3.66E+05,1913,0,0
1,1,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,2.11E+05,1915,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,302500,1915,0,0
1,0,78,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,14333800,2013,0,1
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,3.00E+05,2007,1,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,227500,2007,0,0
1,0,101,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,25869900,2013,0,0
1,1,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,6.26E+05,2000,0,0
1,0,2,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,2.15E+05,1920,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,352500,1920,1,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,3.74E+05,1920,0,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,294500,2001,0,0
1,1,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,2.63E+05,2002,1,0
1,0,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,372500,1903,1,0
1,1,4,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,947300,1920,0,0
1,1,2,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,204900,1896,0,0
1,1,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,1.65E+05,1900,0,0
1,1,1,4291,1254,3064,600,59,221,232,0.509,1133,1095,236,32.4,1.86E+05,1900,1,0
